frame,class,conf,x1,y1,x2,y2
frame_000188.jpg,gap_vegetation,0.769,2921.1,1452.1,3137.4,1968.4
frame_000188.jpg,gap_vegetation,0.751,3203.8,1498.9,3305.4,1658.6
frame_000188.jpg,gap_vegetation,0.702,2843.5,619.0,2974.1,829.4
frame_000188.jpg,gap_vegetation,0.563,2924.2,417.6,3004.3,560.8
frame_000188.jpg,gap_vegetation,0.557,3411.3,376.9,3632.5,730.2
frame_000188.jpg,gap_vegetation,0.532,2951.2,2037.9,3070.9,2160.0
frame_000188.jpg,gap_vegetation,0.407,3735.6,250.3,3803.6,376.8
frame_000188.jpg,gap_vegetation,0.391,3634.5,1005.6,3840.0,1409.1
frame_000188.jpg,gap_vegetation,0.351,3638.6,1507.1,3839.6,1904.2
frame_000188.jpg,gap_vegetation,0.311,3396.2,410.3,3571.3,746.9
frame_000188.jpg,gap_vegetation,0.223,2913.1,1522.0,3113.4,2029.5
frame_000188.jpg,gap_vegetation,0.193,3460.8,1563.0,3539.5,1674.5
frame_000188.jpg,gap_vegetation,0.176,3398.6,1409.4,3475.1,1504.8
frame_000188.jpg,spalling,0.17,2898.9,1420.5,3351.7,2160.0
frame_000188.jpg,gap_vegetation,0.167,3262.5,1653.0,3373.6,1737.7
frame_000188.jpg,gap_vegetation,0.159,3361.9,921.7,3448.0,994.2
frame_000188.jpg,gap_vegetation,0.134,3631.1,1284.1,3840.0,1936.3
frame_000188.jpg,gap_vegetation,0.117,3456.3,1564.5,3544.9,1713.3
frame_000188.jpg,gap_vegetation,0.11,3669.8,1036.6,3839.9,1372.5
frame_000188.jpg,gap_vegetation,0.109,2923.4,364.9,3005.9,557.7
frame_000188.jpg,gap_vegetation,0.108,3642.6,1044.2,3840.0,1697.5
frame_000188.jpg,gap_vegetation,0.106,3203.6,1385.1,3294.3,1464.1
frame_000189.jpg,gap_vegetation,0.833,2813.1,1003.9,2954.9,1214.9
frame_000189.jpg,gap_vegetation,0.649,3378.9,772.3,3614.0,1133.3
frame_000189.jpg,gap_vegetation,0.647,2910.5,1796.6,3121.6,2160.0
frame_000189.jpg,gap_vegetation,0.636,3187.6,1894.7,3275.1,2049.3
frame_000189.jpg,gap_vegetation,0.573,2896.2,803.7,2977.1,950.0
frame_000189.jpg,gap_vegetation,0.502,3610.6,1412.2,3840.0,1882.3
frame_000189.jpg,gap_vegetation,0.397,3710.1,654.9,3781.7,783.5
frame_000189.jpg,gap_vegetation,0.319,3429.2,1941.2,3526.1,2137.2
frame_000189.jpg,gap_vegetation,0.278,3613.0,1757.0,3840.0,2160.0
frame_000189.jpg,gap_vegetation,0.242,3384.0,1802.0,3454.2,1892.4
frame_000189.jpg,gap_vegetation,0.227,3483.1,1713.0,3560.5,1872.6
frame_000189.jpg,gap_vegetation,0.211,2895.5,748.2,2982.5,957.9
frame_000189.jpg,crack,0.164,1328.6,0.0,1523.7,1664.5
frame_000189.jpg,gap_vegetation,0.161,3612.4,2007.3,3838.0,2158.3
frame_000189.jpg,gap_vegetation,0.16,3240.3,2044.7,3359.1,2149.7
frame_000189.jpg,gap_vegetation,0.144,3592.0,1460.1,3840.0,2112.8
frame_000189.jpg,gap_vegetation,0.143,3366.5,807.7,3558.7,1140.6
frame_000189.jpg,gap_vegetation,0.107,3339.1,1315.7,3422.2,1381.8
frame_000190.jpg,gap_vegetation,0.854,2791.6,1390.5,2934.6,1605.6
frame_000190.jpg,gap_vegetation,0.732,3571.3,1850.1,3840.0,2160.0
frame_000190.jpg,gap_vegetation,0.63,3356.4,1172.0,3584.0,1527.4
frame_000190.jpg,gap_vegetation,0.593,2871.7,1200.3,2954.5,1336.3
frame_000190.jpg,gap_vegetation,0.477,3683.0,1044.7,3764.4,1191.4
frame_000190.jpg,gap_vegetation,0.186,3343.4,1199.4,3527.4,1535.3
frame_000190.jpg,gap_vegetation,0.14,2872.9,1124.0,2962.4,1351.1
frame_000190.jpg,gap_vegetation,0.132,3304.4,1706.7,3394.1,1777.4
frame_000191.jpg,gap_vegetation,0.796,2774.4,1780.9,2911.2,1993.4
frame_000191.jpg,gap_vegetation,0.569,3332.5,1559.0,3563.8,1914.5
frame_000191.jpg,gap_vegetation,0.519,2842.0,1588.1,2929.7,1727.7
frame_000191.jpg,gap_vegetation,0.432,3654.9,1454.0,3734.0,1595.2
frame_000191.jpg,gap_vegetation,0.424,3319.1,1580.9,3501.0,1934.5
frame_000191.jpg,gap_vegetation,0.322,2845.2,1504.2,2938.5,1744.5
frame_000191.jpg,gap_vegetation,0.185,2933.8,2021.7,3007.2,2158.5
frame_000191.jpg,gap_vegetation,0.171,3285.3,2096.9,3366.8,2160.0
frame_000191.jpg,gap_vegetation,0.125,3648.1,1877.5,3806.4,2002.2
frame_000191.jpg,crack,0.121,1285.5,22.8,1511.6,2158.7
frame_000192.jpg,gap_vegetation,0.813,3324.6,1939.9,3552.2,2160.0
frame_000192.jpg,gap_vegetation,0.471,3634.5,1845.5,3711.7,1986.7
frame_000192.jpg,crack,0.368,1287.1,321.6,1509.6,2159.6
frame_000192.jpg,gap_vegetation,0.339,2818.1,1892.3,2922.4,2133.5
frame_000192.jpg,gap_vegetation,0.335,2817.5,1971.1,2908.2,2098.3
frame_000192.jpg,gap_vegetation,0.18,2815.8,1967.0,2926.6,2119.9
frame_000192.jpg,gap_vegetation,0.143,2952.8,751.5,3001.5,863.3
frame_000192.jpg,crack,0.135,132.3,0.0,212.6,453.9
frame_000193.jpg,crack,0.379,1281.7,691.0,1497.9,2160.0
frame_000193.jpg,gap_vegetation,0.221,2926.8,1134.4,2974.7,1242.6
frame_000193.jpg,crack,0.115,120.0,0.0,242.0,770.4
frame_000194.jpg,gap_vegetation,0.135,2899.1,1517.3,2946.0,1619.1
frame_000194.jpg,gap_vegetation,0.116,2854.4,2055.5,2925.6,2160.0
frame_000195.jpg,gap_vegetation,0.174,3266.2,146.0,3329.2,219.5
frame_000195.jpg,crack,0.14,1300.1,1454.0,1452.1,2160.0
frame_000195.jpg,gap_vegetation,0.126,3061.8,72.7,3096.6,153.2
frame_000195.jpg,gap_vegetation,0.11,2895.5,1909.6,2937.9,2006.4
frame_000196.jpg,gap_vegetation,0.26,3038.9,454.1,3077.0,529.1
frame_000196.jpg,gap_vegetation,0.174,3242.5,513.0,3309.3,599.9
frame_000196.jpg,gap_vegetation,0.154,3287.7,210.5,3354.5,313.8
frame_000197.jpg,crack,0.39,223.7,0.0,306.4,426.4
frame_000197.jpg,gap_vegetation,0.154,3024.7,801.0,3061.9,895.0
frame_000198.jpg,crack,0.231,214.1,0.0,330.1,776.1
frame_000198.jpg,gap_vegetation,0.199,3197.2,1247.8,3267.5,1337.2
frame_000198.jpg,gap_vegetation,0.137,2999.0,1188.2,3039.1,1279.5
frame_000199.jpg,crack,0.129,197.8,0.0,332.7,1151.7
frame_000199.jpg,gap_vegetation,0.121,2993.9,1544.1,3030.4,1615.8
frame_000199.jpg,gap_vegetation,0.112,3184.3,1598.1,3257.3,1686.7
frame_000199.jpg,gap_vegetation,0.102,3595.7,1827.4,3658.6,1918.1
frame_000200.jpg,gap_vegetation,0.261,3170.8,1957.0,3238.9,2039.8
frame_000200.jpg,gap_vegetation,0.169,2969.5,1887.7,3005.6,1970.7
frame_000200.jpg,gap_vegetation,0.11,2967.7,1864.5,3008.6,1972.8
frame_000200.jpg,crack,0.108,176.2,400.9,310.7,1461.4
frame_000201.jpg,crack,0.103,155.3,735.7,294.5,1791.5
frame_000202.jpg,crack,0.143,125.1,1104.6,264.3,2158.1
frame_000202.jpg,gap_vegetation,0.117,3139.5,128.9,3171.6,200.1
frame_000203.jpg,crack,0.509,115.6,1517.3,234.7,2160.0
frame_000203.jpg,crack,0.167,1441.3,209.8,1629.9,2152.1
frame_000203.jpg,crack,0.118,68.6,1497.5,236.1,2160.0
frame_000206.jpg,crack,0.483,1567.3,0.0,1669.6,520.8
frame_000206.jpg,crack,0.164,1574.5,0.0,1727.1,516.6
frame_000207.jpg,crack,0.648,1542.2,0.0,1656.7,879.6
frame_000208.jpg,crack,0.398,1507.0,0.0,1658.4,1242.7
frame_000208.jpg,gap_vegetation,0.146,3704.0,1935.5,3767.6,2031.5
frame_000209.jpg,crack,0.598,1549.8,0.0,1651.7,607.0
frame_000210.jpg,crack,0.516,1504.3,3.8,1622.9,957.9
frame_000210.jpg,gap_vegetation,0.105,3736.9,1521.1,3838.0,1714.7
frame_000211.jpg,gap_vegetation,0.243,3679.4,1905.8,3798.5,2124.2
frame_000211.jpg,gap_vegetation,0.134,3704.6,1906.5,3821.5,2140.6
frame_000212.jpg,crack,0.12,1423.4,46.8,1594.4,1713.2
frame_000213.jpg,gap_vegetation,0.164,3584.2,218.2,3661.5,299.1
frame_000214.jpg,gap_vegetation,0.153,3546.4,632.0,3619.5,721.7
frame_000215.jpg,crack,0.267,845.1,0.0,892.2,179.4
frame_000215.jpg,gap_vegetation,0.15,3672.9,949.4,3748.1,1046.4
frame_000216.jpg,gap_vegetation,0.136,3758.0,1545.3,3835.9,1631.4
frame_000217.jpg,crack,0.404,1542.7,0.2,1633.0,420.5
frame_000217.jpg,gap_vegetation,0.331,3715.1,1990.4,3792.2,2070.7
frame_000217.jpg,crack,0.203,315.5,0.0,362.9,250.7
frame_000217.jpg,gap_vegetation,0.166,3585.0,1820.5,3652.4,1917.1
frame_000217.jpg,gap_vegetation,0.158,3411.5,1919.1,3484.5,2020.0
frame_000218.jpg,crack,0.173,275.5,0.0,389.3,696.0
frame_000219.jpg,gap_vegetation,0.131,3592.4,229.0,3656.0,319.8
frame_000219.jpg,gap_vegetation,0.124,3700.8,1235.6,3838.7,1449.0
frame_000219.jpg,gap_vegetation,0.111,3693.0,1498.0,3839.1,1673.0
frame_000220.jpg,gap_vegetation,0.256,3642.8,1984.6,3825.7,2155.0
frame_000220.jpg,gap_vegetation,0.209,3686.4,1987.8,3817.7,2151.4
frame_000220.jpg,gap_vegetation,0.15,3690.6,1051.2,3838.9,1217.4
frame_000220.jpg,gap_vegetation,0.144,3723.1,1989.7,3807.5,2094.4
frame_000220.jpg,gap_vegetation,0.142,3540.1,703.5,3610.4,811.9
frame_000221.jpg,gap_vegetation,0.168,3643.6,1563.8,3801.8,1723.3
frame_000221.jpg,gap_vegetation,0.138,3487.3,1189.4,3561.5,1316.5
frame_000222.jpg,gap_vegetation,0.221,3447.2,1698.3,3518.7,1814.7
frame_000223.jpg,crack,0.295,838.6,0.0,899.5,257.8
frame_000223.jpg,gap_vegetation,0.138,3636.1,1882.1,3706.9,1982.1
frame_000224.jpg,crack,0.416,788.7,135.3,880.8,751.5
frame_000224.jpg,gap_vegetation,0.104,3151.4,342.3,3196.6,420.5
frame_000225.jpg,crack,0.423,739.0,608.1,846.3,1235.8
frame_000225.jpg,gap_vegetation,0.234,3710.3,1964.8,3779.8,2069.1
frame_000225.jpg,crack,0.132,284.0,0.0,393.5,723.8
frame_000226.jpg,crack,0.329,688.8,1065.4,799.5,1701.8
frame_000227.jpg,crack,0.383,651.9,1552.2,762.5,2147.7
frame_000228.jpg,crack,0.466,138.1,1496.8,268.1,2157.4
frame_000228.jpg,gap_vegetation,0.457,3044.9,197.8,3101.1,347.1
frame_000229.jpg,gap_vegetation,0.568,3003.2,671.1,3053.7,820.8
frame_000230.jpg,gap_vegetation,0.621,2955.1,1117.0,3008.6,1273.7
frame_000230.jpg,gap_vegetation,0.137,3645.9,107.8,3698.7,173.4
frame_000231.jpg,gap_vegetation,0.61,2915.7,1556.0,2971.2,1699.4
frame_000232.jpg,gap_vegetation,0.462,2878.7,1979.5,2934.3,2141.8
frame_000233.jpg,gap_vegetation,0.223,3380.1,574.8,3444.7,686.7
frame_000233.jpg,gap_vegetation,0.177,3648.3,889.4,3797.5,1025.9
frame_000233.jpg,crack,0.107,365.6,7.3,441.7,415.8
frame_000234.jpg,gap_vegetation,0.174,3275.8,2057.1,3329.4,2150.0
frame_000234.jpg,gap_vegetation,0.141,3660.6,1319.7,3769.9,1446.7
frame_000234.jpg,gap_vegetation,0.13,3642.1,1614.8,3701.5,1688.5
frame_000234.jpg,gap_vegetation,0.108,3484.8,1856.7,3546.4,1937.4
frame_000235.jpg,gap_vegetation,0.159,3635.2,1766.5,3728.1,1881.5
frame_000236.jpg,crack,0.29,347.0,0.0,457.6,646.7
frame_000236.jpg,crack,0.236,1594.1,0.0,1656.8,376.5
frame_000237.jpg,crack,0.362,1540.8,0.0,1650.7,789.9
frame_000237.jpg,gap_vegetation,0.295,3178.0,170.8,3246.5,292.6
frame_000237.jpg,crack,0.184,300.0,184.0,422.7,1058.4
frame_000238.jpg,crack,0.355,229.5,610.7,357.6,1466.2
frame_000238.jpg,gap_vegetation,0.185,3113.8,581.6,3181.4,709.8
frame_000239.jpg,gap_vegetation,0.403,3036.5,1002.3,3118.8,1139.6
frame_000239.jpg,crack,0.333,175.6,1032.7,309.2,1885.3
frame_000240.jpg,gap_vegetation,0.362,2976.1,1418.4,3052.8,1556.5
frame_000240.jpg,crack,0.176,139.1,1450.7,253.0,2160.0
frame_000240.jpg,crack,0.131,1478.2,0.0,1585.8,602.3
frame_000240.jpg,gap_vegetation,0.103,3410.9,615.5,3500.4,694.6
frame_000241.jpg,gap_vegetation,0.491,2930.0,1834.5,3019.3,1968.1
frame_000241.jpg,crack,0.184,117.0,1851.8,198.0,2159.8
frame_000241.jpg,gap_vegetation,0.146,3610.5,556.0,3702.2,667.2
frame_000241.jpg,gap_vegetation,0.129,3362.2,1028.0,3458.7,1146.4
frame_000241.jpg,gap_vegetation,0.115,3428.7,310.1,3498.8,393.6
frame_000241.jpg,gap_vegetation,0.105,3361.5,1033.6,3447.8,1116.9
frame_000242.jpg,gap_vegetation,0.107,3567.8,993.5,3663.1,1098.8
frame_000243.jpg,gap_vegetation,0.136,3531.6,1405.2,3630.5,1513.6
frame_000243.jpg,gap_vegetation,0.119,3282.6,1882.4,3370.5,1956.2
frame_000244.jpg,crack,0.215,309.2,5.8,393.1,418.5
frame_000244.jpg,gap_vegetation,0.177,3500.7,1814.8,3596.7,1924.0
frame_000245.jpg,gap_vegetation,0.146,3300.6,1967.5,3374.0,2075.2
frame_000246.jpg,crack,0.566,352.8,0.0,450.2,471.3
frame_000247.jpg,crack,0.209,348.7,0.0,470.3,866.7
frame_000248.jpg,gap_vegetation,0.471,3614.3,38.2,3733.6,204.7
frame_000248.jpg,crack,0.158,1613.3,0.0,1704.7,595.4
frame_000249.jpg,gap_vegetation,0.557,3594.1,447.1,3719.7,622.5
frame_000249.jpg,gap_vegetation,0.415,3542.5,155.6,3739.9,266.6
frame_000249.jpg,crack,0.359,1666.0,0.0,1719.6,230.8
frame_000249.jpg,gap_vegetation,0.348,3588.9,162.5,3737.6,265.0
frame_000249.jpg,gap_vegetation,0.29,3587.4,438.5,3728.9,766.3
frame_000249.jpg,gap_vegetation,0.125,3592.2,446.5,3722.3,695.2
frame_000250.jpg,gap_vegetation,0.648,3560.5,3.6,3840.0,498.5
frame_000250.jpg,gap_vegetation,0.627,3483.4,576.4,3723.8,694.7
frame_000250.jpg,gap_vegetation,0.581,3571.7,879.1,3698.4,1054.6
frame_000250.jpg,crack,0.5,1658.1,0.0,1765.8,632.3
frame_000250.jpg,gap_vegetation,0.441,3355.0,269.9,3441.4,359.1
frame_000250.jpg,crack,0.242,504.0,0.0,556.5,281.2
frame_000250.jpg,gap_vegetation,0.176,3566.3,868.6,3714.0,1195.1
frame_000250.jpg,gap_vegetation,0.151,3639.2,0.0,3840.0,479.5
frame_000250.jpg,gap_vegetation,0.135,3776.5,530.4,3837.2,608.5
frame_000251.jpg,gap_vegetation,0.536,3469.1,1009.2,3707.6,1122.6
frame_000251.jpg,gap_vegetation,0.446,3339.7,694.4,3431.0,785.0
frame_000251.jpg,gap_vegetation,0.421,3564.3,1302.5,3684.8,1481.9
frame_000251.jpg,crack,0.403,1642.7,0.0,1783.0,1037.5
frame_000251.jpg,gap_vegetation,0.359,3518.6,386.0,3839.9,949.8
frame_000251.jpg,gap_vegetation,0.304,3555.5,1296.3,3694.4,1624.8
frame_000251.jpg,gap_vegetation,0.104,3765.1,958.9,3835.9,1040.5
frame_000252.jpg,gap_vegetation,0.525,3494.7,812.8,3840.0,1348.8
frame_000252.jpg,gap_vegetation,0.517,3438.5,1423.3,3686.7,1541.0
frame_000252.jpg,gap_vegetation,0.47,3530.8,1713.4,3664.3,1894.1
frame_000252.jpg,gap_vegetation,0.378,3320.4,1105.8,3403.7,1195.4
frame_000252.jpg,gap_vegetation,0.277,3497.5,1430.1,3684.2,1537.2
frame_000252.jpg,gap_vegetation,0.264,3522.7,1700.7,3684.5,2045.9
frame_000252.jpg,crack,0.169,1623.2,243.4,1777.4,1450.5
frame_000252.jpg,gap_vegetation,0.101,3738.4,1376.0,3815.9,1465.5
frame_000253.jpg,gap_vegetation,0.567,3425.8,1830.1,3662.0,1955.6
frame_000253.jpg,gap_vegetation,0.515,3471.6,1222.3,3840.0,1752.0
frame_000253.jpg,gap_vegetation,0.477,3291.0,1520.0,3379.8,1609.7
frame_000253.jpg,gap_vegetation,0.3,3486.3,1839.0,3660.3,1951.1
frame_000253.jpg,gap_vegetation,0.121,3719.4,1785.2,3792.3,1877.1
frame_000253.jpg,gap_vegetation,0.118,3770.7,25.8,3837.2,143.1
frame_000253.jpg,gap_vegetation,0.109,3664.0,1436.2,3840.0,1902.4
frame_000254.jpg,gap_vegetation,0.567,3253.2,1923.6,3345.5,2017.8
frame_000254.jpg,gap_vegetation,0.566,3426.9,1631.7,3840.0,2156.7
frame_000254.jpg,gap_vegetation,0.388,3731.8,417.2,3831.2,550.9
frame_000254.jpg,gap_vegetation,0.286,3625.5,1742.5,3840.0,2154.7
frame_000254.jpg,crack,0.235,532.1,8.6,610.9,470.9
frame_000255.jpg,gap_vegetation,0.667,3445.1,2011.3,3789.9,2159.7
frame_000255.jpg,gap_vegetation,0.514,3685.6,829.6,3790.0,961.3
frame_000255.jpg,gap_vegetation,0.227,3632.9,146.4,3737.4,280.7
frame_000255.jpg,gap_vegetation,0.171,3775.6,46.8,3834.7,134.1
frame_000255.jpg,gap_vegetation,0.17,3673.7,147.0,3738.0,253.0
frame_000256.jpg,gap_vegetation,0.606,3648.4,1220.3,3756.8,1352.4
frame_000256.jpg,gap_vegetation,0.466,3590.8,520.5,3698.2,665.3
frame_000256.jpg,gap_vegetation,0.194,3731.1,438.3,3786.5,522.9
frame_000256.jpg,gap_vegetation,0.121,3621.5,54.8,3675.1,140.4
frame_000256.jpg,gap_vegetation,0.119,3707.6,141.8,3762.6,214.2
frame_000257.jpg,gap_vegetation,0.594,3614.6,1591.3,3723.9,1720.3
frame_000257.jpg,gap_vegetation,0.582,3552.6,882.9,3663.5,1043.5
frame_000257.jpg,gap_vegetation,0.26,3693.9,807.9,3752.0,897.7
frame_000257.jpg,gap_vegetation,0.198,3724.0,181.6,3788.0,238.7
frame_000257.jpg,gap_vegetation,0.174,3322.5,1989.7,3452.6,2154.8
frame_000257.jpg,gap_vegetation,0.146,3672.3,504.4,3725.2,575.0
frame_000257.jpg,gap_vegetation,0.133,3584.1,419.9,3639.1,513.4
frame_000258.jpg,gap_vegetation,0.557,3585.2,1955.5,3698.8,2082.7
frame_000258.jpg,gap_vegetation,0.527,3528.7,1250.4,3636.6,1400.2
frame_000258.jpg,gap_vegetation,0.321,3666.1,1175.5,3729.7,1268.2
frame_000258.jpg,gap_vegetation,0.194,3643.1,870.4,3698.1,951.0
frame_000258.jpg,gap_vegetation,0.167,3701.0,549.5,3764.7,608.8
frame_000258.jpg,gap_vegetation,0.131,3698.3,547.2,3785.7,611.5
frame_000259.jpg,gap_vegetation,0.623,3514.6,1602.7,3626.1,1752.9
frame_000259.jpg,crack,0.301,570.1,4.3,624.8,244.6
frame_000259.jpg,gap_vegetation,0.265,3649.2,1531.6,3706.9,1625.0
frame_000259.jpg,gap_vegetation,0.151,3680.8,906.6,3758.0,970.4
frame_000259.jpg,gap_vegetation,0.142,3672.4,904.9,3774.9,979.5
frame_000260.jpg,gap_vegetation,0.535,3481.5,1948.6,3596.5,2088.6
frame_000260.jpg,gap_vegetation,0.287,3612.0,1872.0,3675.9,1960.2
frame_000260.jpg,crack,0.233,1756.8,0.0,1809.7,209.0
frame_000260.jpg,gap_vegetation,0.188,3643.0,1250.6,3725.1,1309.8
frame_000260.jpg,gap_vegetation,0.111,3622.9,1249.0,3743.5,1379.1
frame_000261.jpg,gap_vegetation,0.166,3619.7,1565.2,3699.9,1624.7
frame_000261.jpg,crack,0.165,1729.1,0.0,1818.7,492.9
frame_000261.jpg,gap_vegetation,0.132,3765.6,403.0,3838.0,497.6
frame_000261.jpg,gap_vegetation,0.11,3471.4,1779.5,3529.2,1878.9
frame_000262.jpg,gap_vegetation,0.314,3572.6,1864.1,3689.5,2019.7
frame_000262.jpg,gap_vegetation,0.252,3740.1,693.7,3837.2,818.5
frame_000262.jpg,crack,0.238,1722.3,11.5,1831.9,801.3
frame_000262.jpg,gap_vegetation,0.215,3584.1,1863.9,3683.6,1971.7
frame_000262.jpg,gap_vegetation,0.101,3578.4,1913.6,3662.0,2022.7
frame_000263.jpg,gap_vegetation,0.495,3699.1,979.9,3834.3,1124.9
frame_000263.jpg,crack,0.202,1708.1,295.5,1828.0,1088.4
frame_000263.jpg,gap_vegetation,0.1,3778.7,374.7,3837.3,472.5
frame_000264.jpg,crack,0.559,1701.3,524.7,1817.8,1308.4
frame_000264.jpg,gap_vegetation,0.529,3673.7,1213.5,3837.6,1375.5
frame_000264.jpg,crack,0.178,1778.2,0.0,1864.4,401.6
frame_000265.jpg,gap_vegetation,0.659,3666.9,1392.5,3837.3,1560.7
frame_000265.jpg,crack,0.655,1763.9,0.0,1875.4,590.0
frame_000265.jpg,crack,0.448,462.4,1403.4,597.8,2153.8
frame_000265.jpg,crack,0.324,1690.5,721.4,1801.8,1469.4
frame_000266.jpg,crack,0.691,1756.1,0.0,1879.4,709.8
frame_000266.jpg,gap_vegetation,0.556,3650.5,1539.8,3837.1,1700.5
frame_000266.jpg,crack,0.456,461.7,1536.5,577.8,2157.9
frame_000266.jpg,crack,0.147,1623.2,819.1,1790.7,2160.0
frame_000266.jpg,gap_vegetation,0.108,3738.0,962.1,3815.0,1060.2
frame_000267.jpg,crack,0.679,1748.3,0.0,1881.7,832.6
frame_000267.jpg,gap_vegetation,0.617,3652.1,1675.6,3836.8,1837.6
frame_000267.jpg,gap_vegetation,0.613,3551.4,112.3,3628.6,227.3
frame_000267.jpg,crack,0.594,461.6,1659.1,562.9,2158.8
frame_000267.jpg,crack,0.298,1637.3,958.0,1787.9,2131.8
frame_000267.jpg,crack,0.276,1355.3,0.0,1435.5,186.3
frame_000267.jpg,crack,0.154,1324.8,0.0,1432.9,189.3
frame_000267.jpg,gap_vegetation,0.142,3736.8,1089.1,3827.7,1196.1
frame_000267.jpg,crack,0.103,1361.9,0.0,1488.3,183.1
frame_000268.jpg,crack,0.689,1748.0,0.0,1880.1,968.7
frame_000268.jpg,crack,0.678,1347.8,16.4,1424.3,314.1
frame_000268.jpg,gap_vegetation,0.648,3664.4,1820.9,3838.5,1975.0
frame_000268.jpg,gap_vegetation,0.611,3553.7,244.7,3635.5,369.2
frame_000268.jpg,crack,0.587,1641.6,1106.7,1778.6,2126.4
frame_000268.jpg,crack,0.415,464.3,1799.4,550.2,2160.0
frame_000268.jpg,gap_vegetation,0.162,3738.1,1235.3,3828.7,1343.5
frame_000269.jpg,gap_vegetation,0.675,3643.9,1983.9,3834.3,2155.7
frame_000269.jpg,crack,0.671,1337.3,168.5,1416.7,482.6
frame_000269.jpg,crack,0.644,1731.4,98.4,1868.9,1139.9
frame_000269.jpg,crack,0.608,1645.2,1269.2,1768.8,2126.4
frame_000269.jpg,gap_vegetation,0.582,3522.9,415.5,3609.0,544.9
frame_000269.jpg,gap_vegetation,0.233,3718.6,1402.4,3800.6,1519.8
frame_000269.jpg,crack,0.177,473.6,1943.0,543.3,2160.0
frame_000269.jpg,gap_vegetation,0.128,3638.9,594.4,3716.9,667.4
frame_000269.jpg,gap_vegetation,0.125,3575.1,67.9,3638.2,149.7
frame_000269.jpg,gap_vegetation,0.12,3774.8,257.8,3836.7,348.5
frame_000270.jpg,crack,0.706,1335.5,333.2,1417.0,651.6
frame_000270.jpg,crack,0.704,1646.0,1395.2,1763.4,2154.7
frame_000270.jpg,gap_vegetation,0.614,3506.9,582.3,3583.5,706.1
frame_000270.jpg,crack,0.574,1730.2,301.7,1860.5,1261.7
frame_000270.jpg,gap_vegetation,0.354,3690.4,1556.1,3787.2,1685.6
frame_000270.jpg,gap_vegetation,0.16,3722.6,432.1,3809.4,495.0
frame_000270.jpg,gap_vegetation,0.157,3550.9,248.4,3614.5,320.5
frame_000270.jpg,crack,0.148,1734.4,10.3,1883.3,1261.1
frame_000270.jpg,gap_vegetation,0.143,3719.6,1049.6,3788.8,1126.2
frame_000270.jpg,gap_vegetation,0.112,3717.2,428.0,3835.9,523.9
frame_000271.jpg,gap_vegetation,0.698,3489.9,681.8,3575.0,819.0
frame_000271.jpg,crack,0.606,1655.0,1471.8,1759.0,2160.0
frame_000271.jpg,crack,0.456,1340.3,444.1,1417.1,745.5
frame_000271.jpg,crack,0.441,1739.7,20.5,1880.9,1357.8
frame_000271.jpg,crack,0.329,1733.5,299.0,1857.4,1354.2
frame_000271.jpg,crack,0.301,1381.0,0.0,1452.3,179.4
frame_000271.jpg,gap_vegetation,0.25,3680.9,1648.3,3781.3,1785.1
frame_000271.jpg,crack,0.162,1385.4,0.0,1484.9,178.3
frame_000271.jpg,gap_vegetation,0.131,3705.3,1138.1,3775.8,1226.3
frame_000271.jpg,gap_vegetation,0.122,3648.1,1816.9,3705.5,1894.0
frame_000271.jpg,gap_vegetation,0.101,3544.8,347.1,3594.9,436.1
frame_000272.jpg,crack,0.57,1742.7,4.4,1894.5,1418.4
frame_000272.jpg,crack,0.488,580.8,78.6,741.9,2160.0
frame_000272.jpg,crack,0.454,1666.0,1519.1,1762.3,2160.0
frame_000272.jpg,gap_vegetation,0.268,3496.5,725.8,3585.1,842.8
frame_000272.jpg,gap_vegetation,0.175,3669.7,1847.4,3727.4,1923.9
frame_000272.jpg,gap_vegetation,0.168,3705.7,1683.6,3788.8,1808.6
frame_000272.jpg,gap_vegetation,0.161,3475.8,1399.9,3554.7,1522.6
frame_000273.jpg,crack,0.683,1672.6,1492.1,1770.9,2160.0
frame_000273.jpg,gap_vegetation,0.672,3519.4,682.8,3610.4,814.0
frame_000273.jpg,crack,0.566,1755.5,14.5,1898.4,1375.1
frame_000273.jpg,crack,0.301,603.5,14.2,750.5,2160.0
frame_000273.jpg,crack,0.199,1752.6,245.3,1871.6,1369.7
frame_000273.jpg,gap_vegetation,0.14,3714.0,1649.3,3791.7,1744.0
frame_000273.jpg,gap_vegetation,0.104,3687.2,2018.9,3762.5,2103.8
frame_000274.jpg,gap_vegetation,0.666,3533.7,623.1,3636.0,767.8
frame_000274.jpg,crack,0.647,1677.9,1467.1,1776.4,2160.0
frame_000274.jpg,crack,0.55,1761.3,10.3,1904.5,1325.9
frame_000274.jpg,gap_vegetation,0.279,3706.2,1770.5,3767.8,1856.9
frame_000274.jpg,crack,0.158,602.2,31.8,737.0,2160.0
frame_000274.jpg,crack,0.135,1756.8,219.1,1879.2,1324.1
frame_000274.jpg,crack,0.133,1394.0,0.0,1465.2,123.9
